Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-174244-1-ND,445-174244-3-ND","FA18X7R1H103KNU06","TDK Corporation","TDK Corporation","CAP CER 10000PF 50V X7R RADIAL","3,945","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180731-1-ND,445-180731-3-ND","FA28C0G1H6R8DNU06","TDK Corporation","TDK Corporation","CAP CER 6.8PF 50V C0G RADIAL","3,242","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","6.8 pF","±0.5pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173514-1-ND,445-173514-3-ND","FG28C0G2A020CNT06","TDK Corporation","TDK Corporation","CAP CER 2PF 100V C0G RADIAL","3,184","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","2 pF","±0.25pF","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://datasheets.kyocera-avx.com/SR-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4311/Kyocera-SR15x.JPG","478-5208-ND","SR151A121JAR","KYOCERA AVX","KYOCERA AVX","CAP CER 120PF 100V C0G/NP0 RAD","2,863","0.28","0","1","Bulk","SkyCap® SR","Active","120 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.150"" (3.81mm)","-","0.100"" (2.54mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC5151-ND","K471J15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 470PF 50V C0G/NP0 RADIAL","2,810","0.28","0","1","Bulk","Mono-Kap™ K","Active","470 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173547-1-ND,445-173547-3-ND","FG28C0G2A470JNT06","TDK Corporation","TDK Corporation","CAP CER 47PF 100V C0G RADIAL","2,671","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","47 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180713-1-ND,445-180713-3-ND","FA28C0G1H181JNU06","TDK Corporation","TDK Corporation","CAP CER 180PF 50V C0G RADIAL","2,253","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","180 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173541-1-ND,445-173541-3-ND","FG28C0G2A330JNT06","TDK Corporation","TDK Corporation","CAP CER 33PF 100V C0G RADIAL","2,084","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","33 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-173214-1-ND,445-173214-3-ND","FG18C0G2A050CNT06","TDK Corporation","TDK Corporation","CAP CER 5PF 100V C0G RADIAL","1,892","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","5 pF","±0.25pF","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/RDE_C0G_50V-100V_E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1917/RDE5C1H561J0K1H03B.jpg","490-8632-ND","RDE5C1H102J0K1H03B","Murata Electronics","Murata Electronics","CAP CER 1000PF 50V NP0 RADIAL","1,882","0.28","0","1","Bulk","RDE","Active","1000 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.236"" (6.00mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180726-1-ND,445-180726-3-ND","FA28C0G1H4R7CNU06","TDK Corporation","TDK Corporation","CAP CER 4.7PF 50V C0G RADIAL","1,839","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","4.7 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://search.kemet.com/download/datasheet/C322C821J1G5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2079/Goldmax%2C-300.jpg","399-14031-ND","C322C821J1G5TA","KEMET","KEMET","CAP CER 820PF 5% 100V C0G RADIAL","1,394","0.28","0","1","Bulk","GoldMax 300 Comm C0G","Active","820 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Radial","0.200"" L x 0.125"" W (5.08mm x 3.18mm)","0.260"" (6.60mm)","-","0.200"" (5.08mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173517-1-ND,445-173517-3-ND","FG28C0G2A050CNT06","TDK Corporation","TDK Corporation","CAP CER 5PF 100V C0G RADIAL","1,324","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","5 pF","±0.25pF","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-175549-ND","FG28C0G2A220JNT00","TDK Corporation","TDK Corporation","CAP CER 22PF 100V C0G RADIAL","1,296","0.28","0","1","Bulk","FG","Active","22 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://content.kemet.com/datasheets/KEM_C1049_GOLDMAX_C0G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2335/C318.jpg","C323C621JAG5TA-ND","C323C621JAG5TA","KEMET","KEMET","CAP CER 620PF 250V C0G/NP0 RAD","1,156","0.28","0","1","Bulk","GoldMax 300 Comm C0G","Active","620 pF","±5%","250V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Radial","0.200"" L x 0.125"" W (5.08mm x 3.18mm)","0.300"" (7.62mm)","-","0.200"" (5.08mm)","Formed Leads"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","1119PHTR-ND,1119PHCT-ND","A222K15X7RH5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 2200PF 100V X7R AXIAL","21,760","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","2200 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://www.vishay.com/docs/28549/dseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2226/MFG_D-Series-J-Style-Crimp.jpg","D272K25Y5PH63J5R-ND","D272K25Y5PH63J5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 2700PF 100V Y5P RADIAL","19,899","0.28","0","1","Bulk","D","Active","2700 pF","±10%","100V","Y5P (B)","-30°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.256"" Dia (6.50mm)","-","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","1106PHTR-ND,1106PHCT-ND","A333K15X7RF5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.033UF 50V X7R AXIAL","14,190","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","0.033 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180706-1-ND,445-180706-3-ND","FA28C0G1H100DNU06","TDK Corporation","TDK Corporation","CAP CER 10PF 50V C0G RADIAL","6,954","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","10 pF","±0.5pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-173247-1-ND,445-173247-3-ND","FG18C0G2A680JNT06","TDK Corporation","TDK Corporation","CAP CER 68PF 100V C0G RADIAL","6,075","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","68 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180449-1-ND,445-180449-3-ND","FA18C0G1H101JNU06","TDK Corporation","TDK Corporation","CAP CER 100PF 50V C0G RADIAL","5,866","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","100 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180465-1-ND,445-180465-3-ND","FA18C0G1H330JNU06","TDK Corporation","TDK Corporation","CAP CER 33PF 50V C0G RADIAL","5,351","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","33 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-173224-1-ND,445-173224-3-ND","FG18C0G2A150JNT06","TDK Corporation","TDK Corporation","CAP CER 15PF 100V C0G RADIAL","5,161","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","15 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180448-1-ND,445-180448-3-ND","FA18C0G1H100DNU06","TDK Corporation","TDK Corporation","CAP CER 10PF 50V C0G RADIAL","4,823","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","10 pF","±0.5pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-174269-1-ND,445-174269-3-ND","FA28C0G1H220JNU06","TDK Corporation","TDK Corporation","CAP CER 22PF 50V NP0 RADIAL","4,787","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","22 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180459-1-ND,445-180459-3-ND","FA18C0G1H1R5CNU06","TDK Corporation","TDK Corporation","CAP CER 1.5PF 50V C0G RADIAL","4,446","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","1.5 pF","±0.25pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://search.kemet.com/download/datasheet/C410C220J1G5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-C410C220J1G5TA-ND","C410C220J1G5TA","KEMET","KEMET","CAP CER 22PF 100V C0G/NP0 AXIAL","4,386","0.28","0","1","Bulk","AxiMax 400 Comm C0G","Active","22 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-173279-1-ND,445-173279-3-ND","FG18X7R2A102KNT06","TDK Corporation","TDK Corporation","CAP CER 1000PF 100V X7R RADIAL","4,186","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","1000 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-180719-1-ND,445-180719-3-ND","FA28C0G1H330JNU06","TDK Corporation","TDK Corporation","CAP CER 33PF 50V C0G RADIAL","3,867","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","33 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180479-1-ND,445-180479-3-ND","FA18C0G1H6R8DNU06","TDK Corporation","TDK Corporation","CAP CER 6.8PF 50V C0G RADIAL","3,836","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","6.8 pF","±0.5pF","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/798/FA28_Type.jpg","445-174272-1-ND,445-174272-3-ND","FA28C0G1H680JNU06","TDK Corporation","TDK Corporation","CAP CER 68PF 50V NP0 RADIAL","3,529","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","68 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-173552-1-ND,445-173552-3-ND","FG28C0G2A680JNT06","TDK Corporation","TDK Corporation","CAP CER 68PF 100V C0G RADIAL","3,475","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","68 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://search.kemet.com/download/datasheet/C410C473M5U5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-4477-2-ND,399-4477-1-ND","C410C473M5U5TA7200","KEMET","KEMET","CAP CER 0.047UF 50V Z5U AXIAL","2,997","0.28","0","1","Tape & Reel (TR),Cut Tape (CT)","AxiMax 400 Comm Z5U","Active","0.047 µF","±20%","50V","Z5U","10°C ~ 85°C","-","-","General Purpose","-","Through Hole","Axial","0.100"" Dia x 0.170"" L (2.54mm x 4.32mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180454-1-ND,445-180454-3-ND","FA18C0G1H150JNU06","TDK Corporation","TDK Corporation","CAP CER 15PF 50V C0G RADIAL","2,976","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","15 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://search.kemet.com/download/datasheet/C410C330J1G5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-C410C330J1G5TA-ND","C410C330J1G5TA","KEMET","KEMET","CAP CER 33PF 100V C0G/NP0 AXIAL","2,918","0.28","0","1","Bulk","AxiMax 400 Comm C0G","Active","33 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://search.kemet.com/download/datasheet/C410C100J1G5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-C410C100J1G5TA-ND","C410C100J1G5TA","KEMET","KEMET","CAP CER 10PF 100V C0G/NP0 AXIAL","2,808","0.28","0","1","Bulk","AxiMax 400 Comm C0G","Active","10 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-173177-1-ND,445-173177-3-ND","FG18C0G1H152JNT06","TDK Corporation","TDK Corporation","CAP CER 1500PF 50V C0G RADIAL","2,563","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","1500 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fa_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1202/FA18-Type.jpg","445-180470-1-ND,445-180470-3-ND","FA18C0G1H470JNU06","TDK Corporation","TDK Corporation","CAP CER 47PF 50V C0G RADIAL","2,479","0.28","0","1","Cut Tape (CT),Tape & Box (TB)","FA","Active","47 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
